,Id,Age,Gender,Marital_status,Num_comp_worked,Work_Experience,Last_salary,Salary_hike,Work_hours,Traveling_required,NoticePeriod_buyout,Job_type,Whether_comp_Possess_vehicle,Work_location,Traveltowork_distance_._time,Work_area_living_cost,Public_transport_nearby,Current_employment,Offer_letter_Processtime.week.,Bonus,Allowance,Overtime_pay,Emp_shares_scheme,Performance_incentive,Annual_leave,Medical_Family,Child_day_care,Nursing_room,Parking,Comp_size,Comp_rating,Work_life,Stresslevel,Accept_offer
2461,2462,27-33,Female,Married,0 to 2,5,3.5-7 K,50-75%,Mon-Fri,No,Yes,Permanent,Yes,Town,Average,High Cost,Yes,Unemployed/resigned,4,No,No,Yes,No,Yes,More than 12 days,No,No,No,No,4,2,3,4,No
2462,2463,27-33,Female,Single,0 to 2,2,3.5-7 K,<25%,Mon-Fri,Yes,Yes,Permanent,Yes,Outskirt  Town,Far,Average,No,Working,5,Yes,No,No,No,No,More than 12 days,No,No,Yes,No,4,1,0,4,No
2463,2464,27-33,Female,Married,0 to 2,8,3.5-7 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Average,High Cost,Yes,Working,3,No,No,Yes,No,No,More than 12 days,Yes,No,No,Yes,3,2,4,4,No
2464,2465,19-26,Male,Married,3 to 5,5,3.5-7 K,25-50%,24/7 Operation,No,No,Permanent,Yes,Town,Average,Average,Yes,Working,3,Yes,Yes,Yes,Yes,No,More than 12 days,No,No,No,Yes,4,4,4,3,Yes
2465,2466,27-33,Male,Single,9 above,5,3.5-7 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Near,High Cost,No,Working,3,Yes,No,Yes,No,No,Less than 12 days,No,No,No,No,3,3,3,2,No
2466,2467,27-33,Female,Single,0 to 2,5,3.5-7 K,50-75%,Mon-Fri,Yes,Yes,Contract,No,Business Center,Near,High Cost,No,Working,5,No,No,No,No,Yes,More than 12 days,No,No,No,No,2,1,3,4,No
2467,2468,19-26,Male,Single,0 to 2,5,7-10 K,50-75%,24/7 Operation,No,No,Contract,Yes,Business Center,Near,Average,No,Working,4,No,Yes,Yes,No,Yes,More than 12 days,No,No,No,Yes,4,2,3,3,Yes
2468,2469,34-40,Female,Married,3 to 5,8,3.5-7 K,25-50%,Mon-Fri,Yes,No,Permanent,Yes,Town,Average,Average,No,Working,3,Yes,No,No,No,No,More than 12 days,No,No,Yes,Yes,4,3,1,4,No
2469,2470,27-33,Female,Married,3 to 5,5,7-10 K,50-75%,Mon-Fri,No,No,Permanent,Yes,Outskirt  Town,Average,Low Cost,Yes,Working,3,No,No,No,No,Yes,More than 12 days,Yes,No,Yes,Yes,3,1,0,3,Yes
2470,2471,27-33,Female,Married,0 to 2,8,7-10 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Far,High Cost,No,Working,3,Yes,No,No,No,No,More than 12 days,No,No,No,No,3,4,4,2,Yes
2471,2472,19-26,Female,Single,0 to 2,2,3.5-7 K,25-50%,Flexible Hours,Yes,No,Permanent,Yes,Town,Near,Average,Yes,Working,3,Yes,No,No,No,No,More than 12 days,No,No,Yes,No,4,2,3,3,Yes
2472,2473,27-33,Female,Single,0 to 2,2,3.5-7 K,<25%,Mon-Fri,Yes,Yes,Permanent,Yes,Outskirt  Town,Far,Average,No,Working,5,Yes,No,No,No,No,More than 12 days,No,No,Yes,No,4,1,0,4,No
2473,2474,27-33,Female,Single,0 to 2,5,1-3.5 K,25-50%,Mon-Fri,Yes,Yes,Permanent,Yes,Town,Near,Average,Yes,Unemployed/resigned,2,Yes,No,No,No,Yes,More than 12 days,No,No,No,No,3,4,3,2,Yes
2474,2475,19-26,Male,Single,0 to 2,5,3.5-7 K,25-50%,Flexible Hours,Yes,No,Permanent,Yes,Town,Near,Average,No,Working,3,Yes,No,Yes,No,No,More than 12 days,No,No,No,Yes,3,2,3,2,Yes
2475,2476,19-26,Female,Single,0 to 2,5,3.5-7 K,50-75%,24/7 Operation,Yes,Yes,Permanent,No,Town,Far,High Cost,No,Working,4,Yes,Yes,No,No,No,More than 12 days,No,Yes,Yes,No,4,3,2,2,No
2476,2477,34-40,Male,Single,6 to 8,8,10-15 K,25-50%,Mon-Fri,Yes,No,Permanent,Yes,Town,Near,Average,No,Working,3,No,No,No,No,No,More than 12 days,No,No,No,Yes,0,1,0,3,Yes
2477,2478,19-26,Male,Single,0 to 2,2,3.5-7 K,<25%,Mon-Fri,No,No,Contract,Yes,Town,Average,High Cost,Yes,Working,3,No,No,Yes,No,No,More than 12 days,No,No,No,No,4,0,3,1,No
2478,2479,27-33,Male,Married,0 to 2,5,3.5-7 K,<25%,Mon-Fri,No,No,Contract,Yes,Outskirt  Town,Near,Average,No,Working,3,Yes,No,Yes,No,Yes,More than 12 days,No,No,No,No,3,1,4,3,No
2479,2480,27-33,Female,Single,6 to 8,8,3.5-7 K,<25%,24/7 Operation,No,No,Contract,Yes,Outskirt  Town,Average,Average,No,Unemployed/resigned,3,No,Yes,No,No,No,More than 12 days,No,No,No,No,2,3,0,4,No
2480,2481,27-33,Male,Single,0 to 2,5,7-10 K,25-50%,Flexible Hours,Yes,No,Permanent,Yes,Town,Near,Average,No,Working,3,Yes,No,No,No,No,More than 12 days,No,No,No,Yes,3,2,3,4,Yes
2481,2482,27-33,Female,Single,0 to 2,8,15 K above,<25%,Mon-Fri,No,No,Permanent,Yes,Business Center,Average,Average,Yes,Working,3,Yes,No,No,No,No,More than 12 days,No,No,Yes,No,3,4,3,3,No
2482,2483,19-26,Female,Married,0 to 2,5,3.5-7 K,25-50%,24/7 Operation,No,No,Contract,Yes,Business Center,Average,High Cost,Yes,Working,5,Yes,Yes,Yes,No,No,More than 12 days,No,Yes,No,Yes,4,3,3,3,No
2483,2484,27-33,Female,Single,0 to 2,2,3.5-7 K,<25%,Mon-Fri,Yes,Yes,Permanent,Yes,Outskirt  Town,Far,Average,No,Working,5,Yes,No,No,No,No,More than 12 days,No,No,Yes,No,4,1,0,4,No
2484,2485,27-33,Female,Single,0 to 2,5,1-3.5 K,25-50%,Mon-Fri,Yes,Yes,Permanent,Yes,Town,Near,Average,Yes,Unemployed/resigned,2,Yes,No,No,No,Yes,More than 12 days,No,No,No,No,3,4,3,2,Yes
2485,2486,27-33,Female,Married,3 to 5,8,7-10 K,50-75%,24/7 Operation,Yes,Yes,Contract,Yes,Town,Far,Average,No,Working,3,Yes,Yes,No,No,No,More than 12 days,No,No,Yes,Yes,4,3,4,2,No
2486,2487,19-26,Female,Married,0 to 2,2,3.5-7 K,25-50%,Mon-Fri,No,No,Permanent,Yes,Town,Near,Low Cost,Yes,Working,3,Yes,No,Yes,No,Yes,More than 12 days,No,No,Yes,Yes,3,2,3,3,Yes
2487,2488,27-33,Female,Single,0 to 2,5,1-3.5 K,25-50%,Mon-Fri,Yes,Yes,Permanent,Yes,Town,Near,Average,Yes,Unemployed/resigned,2,Yes,No,No,No,Yes,More than 12 days,No,No,No,No,3,4,3,2,Yes
2488,2489,27-33,Male,Single,3 to 5,5,7-10 K,25-50%,24/7 Operation,Yes,No,Permanent,Yes,Business Center,Far,High Cost,No,Working,3,Yes,No,No,No,No,More than 12 days,No,No,No,No,3,2,0,3,No
2489,2490,27-33,Male,Single,0 to 2,5,7-10 K,25-50%,24/7 Operation,No,No,Permanent,No,Business Center,Near,High Cost,No,Working,3,No,No,No,No,No,More than 12 days,No,Yes,No,Yes,4,4,3,4,No
2490,2491,27-33,Female,Single,3 to 5,8 above,3.5-7 K,25-50%,Mon-Fri,Yes,No,Permanent,Yes,Town,Average,High Cost,Yes,Working,1,Yes,No,No,No,No,More than 12 days,No,No,No,No,3,2,3,2,No
2491,2492,40 above,Male,Married,3 to 5,8 above,7-10 K,50-75%,Flexible Hours,Yes,Yes,Permanent,Yes,Business Center,Near,High Cost,No,Working,4,No,No,Yes,Yes,Yes,More than 12 days,Yes,No,No,No,4,3,2,3,Yes
2492,2493,27-33,Female,Married,0 to 2,8,7-10 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Far,High Cost,No,Working,3,Yes,No,No,No,No,More than 12 days,No,No,No,No,3,4,4,2,Yes
2493,2494,34-40,Female,Married,3 to 5,8,3.5-7 K,25-50%,24/7 Operation,No,No,Contract,Yes,Outskirt  Town,Near,Average,Yes,Working,2,No,No,No,No,No,Less than 12 days,No,No,No,Yes,2,2,3,4,No
2494,2495,27-33,Female,Single,3 to 5,5,7-10 K,50-75%,Mon-Fri,No,No,Permanent,Yes,Outskirt  Town,Average,Average,Yes,Working,3,No,No,No,No,Yes,More than 12 days,Yes,No,Yes,Yes,3,2,0,3,Yes
2495,2496,19-26,Male,Single,0 to 2,2,3.5-7 K,<25%,Mon-Fri,No,No,Contract,Yes,Town,Average,High Cost,Yes,Working,3,No,No,Yes,No,No,More than 12 days,No,No,No,No,4,0,3,1,No
2496,2497,19-26,Male,Single,0 to 2,2,3.5-7 K,<25%,Mon-Fri,No,No,Contract,Yes,Town,Average,High Cost,Yes,Working,3,No,No,Yes,No,No,More than 12 days,No,No,No,No,4,0,3,1,No
2497,2498,19-26,Female,Married,0 to 2,2,1-3.5 K,<25%,Mon-Fri,No,No,Contract,No,Outskirt  Town,Far,Low Cost,No,Working,2,No,No,No,No,No,More than 12 days,No,No,Yes,No,4,2,3,2,No
2498,2499,19-26,Female,Single,0 to 2,2,3.5-7 K,25-50%,Mon-Fri,Yes,No,Contract,No,Town,Near,Low Cost,Yes,Working,3,Yes,No,No,No,No,More than 12 days,No,No,No,No,0,4,3,3,Yes
2499,2500,27-33,Female,Single,0 to 2,5,1-3.5 K,25-50%,Mon-Fri,Yes,Yes,Permanent,Yes,Town,Near,Average,Yes,Unemployed/resigned,2,Yes,No,No,No,Yes,More than 12 days,No,No,No,No,3,4,3,2,Yes
2500,2501,34-40,Female,Married,3 to 5,8 above,7-10 K,<25%,Mon-Fri,No,No,Permanent,Yes,Outskirt  Town,Far,Low Cost,Yes,Working,3,Yes,No,No,No,No,More than 12 days,Yes,No,No,Yes,3,3,2,3,No
2501,2502,27-33,Female,Married,3 to 5,5,7-10 K,25-50%,Mon-Fri,Yes,No,Permanent,Yes,Business Center,Far,High Cost,No,Working,3,No,No,No,No,No,More than 12 days,Yes,No,Yes,No,3,4,0,3,No
2502,2503,34-40,Female,Married,3 to 5,8 above,7-10 K,<25%,Mon-Fri,No,No,Permanent,Yes,Outskirt  Town,Far,Low Cost,Yes,Working,3,Yes,No,No,No,No,More than 12 days,Yes,No,No,Yes,3,3,2,3,No
2503,2504,27-33,Male,Single,0 to 2,5,10-15 K,25-50%,Mon-Fri,No,No,Contract,Yes,Town,Average,High Cost,No,Working,3,No,No,No,No,No,More than 12 days,No,No,No,No,4,3,3,4,No
2504,2505,19-26,Female,Single,3 to 5,5,3.5-7 K,75-100%,24/7 Operation,No,Yes,Permanent,No,Town,Near,Average,Yes,Working,5,No,Yes,No,Yes,Yes,More than 12 days,No,No,Yes,No,3,3,2,4,Yes
2505,2506,19-26,Male,Single,0 to 2,2,1-3.5 K,<25%,24/7 Operation,No,No,Contract,No,Outskirt  Town,Far,Average,No,Working,2,No,No,No,No,No,More than 12 days,No,No,No,Yes,4,1,3,1,No
2506,2507,34-40,Male,Married,9 above,8 above,10-15 K,75-100%,Flexible Hours,No,No,Permanent,Yes,Outskirt  Town,Far,Average,Yes,Working,3,No,No,No,No,Yes,More than 12 days,Yes,No,No,Yes,3,1,1,4,Yes
2507,2508,40 above,Male,Married,3 to 5,8 above,7-10 K,50-75%,Flexible Hours,Yes,Yes,Permanent,Yes,Business Center,Near,High Cost,No,Working,4,No,No,Yes,Yes,Yes,More than 12 days,Yes,No,No,No,4,3,2,3,Yes
2508,2509,40 above,Male,Married,3 to 5,8 above,7-10 K,50-75%,Flexible Hours,Yes,Yes,Permanent,Yes,Business Center,Near,High Cost,No,Working,4,No,No,Yes,Yes,Yes,More than 12 days,Yes,No,No,No,4,3,2,3,Yes
2509,2510,34-40,Female,Married,3 to 5,8 above,7-10 K,<25%,Mon-Fri,No,No,Permanent,Yes,Outskirt  Town,Far,Low Cost,Yes,Working,3,Yes,No,No,No,No,More than 12 days,Yes,No,No,Yes,3,3,2,3,No
2510,2511,27-33,Female,Single,6 to 8,8,3.5-7 K,<25%,24/7 Operation,No,No,Contract,Yes,Outskirt  Town,Average,Average,No,Unemployed/resigned,3,No,Yes,No,No,No,More than 12 days,No,No,No,No,2,3,0,4,No
2511,2512,27-33,Female,Married,3 to 5,8,3.5-7 K,50-75%,Mon-Fri,No,Yes,Permanent,Yes,Town,Average,Low Cost,No,Working,3,Yes,No,No,No,Yes,More than 12 days,Yes,No,No,Yes,2,4,3,4,Yes
2512,2513,27-33,Male,Single,0 to 2,5,7-10 K,25-50%,Flexible Hours,Yes,No,Permanent,Yes,Town,Near,Average,No,Working,3,Yes,No,No,No,No,More than 12 days,No,No,No,Yes,3,2,3,4,Yes
2513,2514,27-33,Female,Married,3 to 5,8,3.5-7 K,50-75%,Mon-Fri,No,Yes,Permanent,Yes,Town,Average,Low Cost,No,Working,3,Yes,No,No,No,Yes,More than 12 days,Yes,No,No,Yes,2,4,3,4,Yes
2514,2515,19-26,Male,Single,3 to 5,5,1-3.5 K,75-100%,Mon-Fri,Yes,Yes,Contract,Yes,Town,Near,Average,Yes,Working,5,Yes,No,No,No,Yes,More than 12 days,No,No,No,Yes,3,4,3,2,Yes
2515,2516,19-26,Female,Single,3 to 5,5,3.5-7 K,75-100%,24/7 Operation,No,Yes,Permanent,No,Town,Near,Average,Yes,Working,5,No,Yes,No,Yes,Yes,More than 12 days,No,No,Yes,No,3,3,2,4,Yes
2516,2517,27-33,Male,Single,0 to 2,5,1-3.5 K,25-50%,Mon-Fri,Yes,Yes,Permanent,Yes,Town,Near,High Cost,Yes,Unemployed/resigned,2,Yes,Yes,No,No,No,More than 12 days,No,No,No,Yes,2,2,3,3,Yes
2517,2518,34-40,Male,Single,6 to 8,8,10-15 K,25-50%,Mon-Fri,Yes,No,Permanent,Yes,Town,Near,Average,No,Working,3,No,No,No,No,No,More than 12 days,No,No,No,Yes,0,1,0,3,Yes
2518,2519,27-33,Female,Married,0 to 2,5,3.5-7 K,50-75%,Mon-Fri,No,Yes,Permanent,Yes,Town,Average,High Cost,Yes,Unemployed/resigned,4,No,No,Yes,No,Yes,More than 12 days,No,No,No,No,4,2,3,4,No
2519,2520,27-33,Female,Married,3 to 5,8,3.5-7 K,50-75%,Mon-Fri,No,Yes,Permanent,Yes,Town,Average,Low Cost,No,Working,3,Yes,No,No,No,Yes,More than 12 days,Yes,No,No,Yes,2,4,3,4,Yes
2520,2521,34-40,Female,Married,3 to 5,8,7-10 K,<25%,24/7 Operation,No,No,Contract,Yes,Business Center,Average,High Cost,Yes,Working,4,Yes,No,No,No,No,Less than 12 days,No,No,No,No,2,2,1,3,No
2521,2522,27-33,Male,Single,0 to 2,5,7-10 K,25-50%,Flexible Hours,Yes,No,Permanent,Yes,Town,Near,Average,No,Working,3,Yes,No,No,No,No,More than 12 days,No,No,No,Yes,3,2,3,4,Yes
2522,2523,19-26,Male,Single,3 to 5,5,1-3.5 K,75-100%,Mon-Fri,Yes,Yes,Contract,Yes,Town,Near,Average,Yes,Working,5,Yes,No,No,No,Yes,More than 12 days,No,No,No,Yes,3,4,3,2,Yes
2523,2524,27-33,Female,Single,3 to 5,5,10-15 K,25-50%,Flexible Hours,Yes,No,Contract,Yes,Town,Near,Low Cost,Yes,Working,3,Yes,No,Yes,No,No,More than 12 days,Yes,No,Yes,No,3,2,3,3,Yes
2524,2525,27-33,Female,Married,0 to 2,5,3.5-7 K,50-75%,Mon-Fri,No,Yes,Permanent,Yes,Town,Average,Average,Yes,Working,3,No,No,No,No,No,More than 12 days,No,No,Yes,No,4,3,4,2,Yes
2525,2526,19-26,Male,Single,0 to 2,5,3.5-7 K,25-50%,Flexible Hours,Yes,Yes,Permanent,No,Town,Near,Low Cost,Yes,Unemployed/resigned,3,Yes,No,No,No,No,More than 12 days,No,No,No,No,3,2,2,4,Yes
2526,2527,27-33,Male,Single,0 to 2,5,7-10 K,25-50%,Flexible Hours,Yes,No,Permanent,Yes,Town,Near,Average,No,Working,3,Yes,No,No,No,No,More than 12 days,No,No,No,Yes,3,2,3,4,Yes
2527,2528,40 above,Male,Married,3 to 5,8 above,7-10 K,50-75%,Flexible Hours,Yes,Yes,Permanent,Yes,Business Center,Near,High Cost,No,Working,4,No,No,Yes,Yes,Yes,More than 12 days,Yes,No,No,No,4,3,2,3,Yes
2528,2529,27-33,Female,Married,0 to 2,5,3.5-7 K,<25%,Mon-Fri,No,No,Contract,Yes,Outskirt  Town,Near,Average,No,Unemployed/resigned,3,Yes,No,No,No,No,More than 12 days,No,No,Yes,No,3,2,3,2,No
2529,2530,27-33,Female,Married,0 to 2,5,3.5-7 K,50-75%,Mon-Fri,No,Yes,Permanent,Yes,Town,Average,High Cost,Yes,Unemployed/resigned,4,No,No,Yes,No,Yes,More than 12 days,No,No,No,No,4,2,3,4,No
2530,2531,34-40,Male,Single,6 to 8,8,10-15 K,25-50%,Mon-Fri,Yes,No,Permanent,Yes,Town,Near,Average,No,Working,3,No,No,No,No,No,More than 12 days,No,No,No,Yes,0,1,0,3,Yes
2531,2532,34-40,Male,Married,9 above,8 above,10-15 K,75-100%,Flexible Hours,No,No,Permanent,Yes,Outskirt  Town,Far,Average,Yes,Working,3,No,No,No,No,Yes,More than 12 days,Yes,No,No,Yes,3,1,1,4,Yes
2532,2533,19-26,Male,Single,0 to 2,5,3.5-7 K,25-50%,Flexible Hours,Yes,No,Permanent,Yes,Town,Near,Average,No,Working,3,Yes,No,Yes,No,No,More than 12 days,No,No,No,Yes,3,2,3,2,Yes
2533,2534,19-26,Female,Married,0 to 2,8,3.5-7 K,50-75%,Mon-Fri,No,Yes,Permanent,Yes,Business Center,Average,Average,Yes,Working,3,No,No,No,No,No,More than 12 days,No,Yes,No,No,0,3,3,1,Yes
2534,2535,27-33,Male,Single,0 to 2,5,7-10 K,25-50%,Flexible Hours,Yes,No,Permanent,Yes,Town,Near,Average,No,Working,3,Yes,No,No,No,No,More than 12 days,No,No,No,Yes,3,2,3,4,Yes
2535,2536,19-26,Male,Single,0 to 2,5,7-10 K,50-75%,24/7 Operation,No,No,Contract,Yes,Business Center,Near,Average,No,Working,4,No,Yes,Yes,No,Yes,More than 12 days,No,No,No,Yes,4,2,3,3,Yes
2536,2537,34-40,Female,Single,6 to 8,8 above,7-10 K,50-75%,Mon-Fri,Yes,No,Permanent,Yes,Business Center,Average,High Cost,No,Working,5,Yes,No,No,No,Yes,More than 12 days,Yes,Yes,Yes,Yes,4,4,3,4,Yes
2537,2538,27-33,Male,Married,0 to 2,8,3.5-7 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Average,High Cost,Yes,Working,3,No,No,No,Yes,Yes,More than 12 days,No,No,No,Yes,4,2,1,4,No
2538,2539,27-33,Female,Single,9 above,8,10-15 K,75-100%,Flexible Hours,Yes,Yes,Permanent,Yes,Outskirt  Town,Far,Average,Yes,Working,3,Yes,No,No,No,Yes,More than 12 days,Yes,No,No,No,3,2,1,4,No
2539,2540,19-26,Male,Single,0 to 2,5,3.5-7 K,25-50%,Flexible Hours,Yes,Yes,Permanent,No,Town,Near,Low Cost,Yes,Unemployed/resigned,3,Yes,No,No,No,No,More than 12 days,No,No,No,No,3,2,2,4,Yes
2540,2541,27-33,Male,Married,3 to 5,8,3.5-7 K,<25%,Flexible Hours,No,No,Contract,Yes,Business Center,Near,High Cost,Yes,Working,3,Yes,No,Yes,Yes,No,More than 12 days,No,No,No,No,3,1,3,3,No
2541,2542,27-33,Female,Married,0 to 2,8,7-10 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Far,High Cost,No,Working,3,Yes,No,No,No,No,More than 12 days,No,No,No,No,3,4,4,2,Yes
2542,2543,19-26,Female,Single,0 to 2,5,3.5-7 K,25-50%,Mon-Fri,Yes,No,Permanent,Yes,Town,Near,High Cost,No,Working,3,Yes,No,Yes,No,No,More than 12 days,No,No,Yes,Yes,4,4,2,4,Yes
2543,2544,19-26,Female,Married,3 to 5,5,3.5-7 K,25-50%,Flexible Hours,No,No,Permanent,Yes,Outskirt  Town,Average,High Cost,No,Working,3,Yes,No,Yes,Yes,No,More than 12 days,No,No,Yes,Yes,3,3,2,3,Yes
2544,2545,27-33,Male,Single,0 to 2,2,3.5-7 K,25-50%,Mon-Fri,Yes,Yes,Permanent,No,Town,Near,Low Cost,Yes,Working,3,Yes,No,No,No,No,More than 12 days,No,No,No,No,4,2,3,1,Yes
2545,2546,27-33,Male,Single,9 above,5,3.5-7 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Near,High Cost,No,Working,3,Yes,No,Yes,No,No,Less than 12 days,No,No,No,No,3,3,3,2,No
2546,2547,27-33,Female,Single,0 to 2,2,3.5-7 K,<25%,Mon-Fri,Yes,Yes,Permanent,Yes,Outskirt  Town,Far,Average,No,Working,5,Yes,No,No,No,No,More than 12 days,No,No,Yes,No,4,1,0,4,No
2547,2548,19-26,Male,Single,3 to 5,2,3.5-7 K,25-50%,Flexible Hours,Yes,No,Permanent,Yes,Outskirt  Town,Average,Low Cost,No,Working,3,Yes,No,Yes,Yes,No,More than 12 days,No,No,No,Yes,3,3,2,3,Yes
2548,2549,40 above,Male,Single,0 to 2,8,7-10 K,50-75%,Mon-Fri,Yes,No,Contract,Yes,Business Center,Average,Average,Yes,Working,3,No,No,Yes,No,No,More than 12 days,Yes,No,No,No,4,1,0,2,Yes
2549,2550,27-33,Female,Married,0 to 2,8 above,15 K above,75-100%,Mon-Fri,Yes,Yes,Permanent,No,Outskirt  Town,Near,Average,No,Working,5,Yes,No,Yes,Yes,Yes,More than 12 days,Yes,No,Yes,No,4,2,3,3,No
2550,2551,40 above,Male,Married,3 to 5,8 above,7-10 K,50-75%,Flexible Hours,Yes,Yes,Permanent,Yes,Business Center,Near,High Cost,No,Working,4,No,No,Yes,Yes,Yes,More than 12 days,Yes,No,No,No,4,3,2,3,Yes
2551,2552,19-26,Male,Single,0 to 2,5,3.5-7 K,75-100%,24/7 Operation,No,Yes,Permanent,Yes,Business Center,Near,Low Cost,No,Working,5,No,Yes,No,No,Yes,More than 12 days,No,No,No,Yes,4,2,3,3,Yes
2552,2553,19-26,Male,Single,0 to 2,5,3.5-7 K,25-50%,Flexible Hours,Yes,Yes,Permanent,No,Town,Near,Low Cost,Yes,Unemployed/resigned,3,Yes,No,No,No,No,More than 12 days,No,No,No,No,3,2,2,4,Yes
2553,2554,27-33,Female,Married,6 to 8,8 above,10-15 K,25-50%,24/7 Operation,No,No,Permanent,Yes,Business Center,Average,Average,Yes,Working,4,Yes,No,No,No,No,Less than 12 days,No,No,No,No,0,1,2,1,No
2554,2555,27-33,Female,Married,0 to 2,5,1-3.5 K,25-50%,Mon-Fri,No,Yes,Permanent,Yes,Town,Average,Average,No,Unemployed/resigned,3,Yes,No,No,No,No,More than 12 days,No,No,No,Yes,2,3,2,3,Yes
2555,2556,19-26,Male,Single,3 to 5,2,3.5-7 K,25-50%,Flexible Hours,Yes,No,Permanent,Yes,Outskirt  Town,Average,Low Cost,No,Working,3,Yes,No,Yes,Yes,No,More than 12 days,No,No,No,Yes,3,3,2,3,Yes
2556,2557,27-33,Female,Married,0 to 2,5,3.5-7 K,50-75%,Mon-Fri,No,Yes,Permanent,Yes,Town,Average,Average,Yes,Working,3,No,No,No,No,No,More than 12 days,No,No,Yes,No,4,3,4,2,Yes
2557,2558,19-26,Female,Married,0 to 2,5,3.5-7 K,25-50%,24/7 Operation,No,No,Contract,Yes,Business Center,Average,High Cost,Yes,Working,5,Yes,Yes,Yes,No,No,More than 12 days,No,Yes,No,Yes,4,3,3,3,No
2558,2559,34-40,Male,Single,3 to 5,5,15 K above,25-50%,24/7 Operation,Yes,No,Permanent,Yes,Business Center,Near,High Cost,No,Working,2,Yes,No,No,No,No,More than 12 days,No,No,No,Yes,2,2,0,4,No
2559,2560,34-40,Male,Single,0 to 2,8,7-10 K,50-75%,Mon-Fri,Yes,No,Permanent,Yes,Town,Near,Low Cost,No,Working,5,No,No,No,No,No,More than 12 days,Yes,No,No,Yes,3,4,3,2,Yes
2560,2561,27-33,Male,Married,3 to 5,8,3.5-7 K,<25%,Flexible Hours,No,No,Contract,Yes,Business Center,Near,High Cost,Yes,Working,3,Yes,No,Yes,Yes,No,More than 12 days,No,No,No,No,3,1,3,3,No
2561,2562,19-26,Female,Married,0 to 2,5,3.5-7 K,50-75%,24/7 Operation,Yes,Yes,Permanent,No,Town,Average,High Cost,No,Working,2,Yes,Yes,No,No,No,More than 12 days,No,Yes,No,No,4,2,2,2,No
2562,2563,19-26,Female,Single,3 to 5,5,3.5-7 K,25-50%,24/7 Operation,No,Yes,Permanent,Yes,Town,Near,High Cost,No,Working,4,Yes,Yes,No,No,No,More than 12 days,No,No,No,Yes,1,2,3,2,Yes
2563,2564,27-33,Female,Single,0 to 2,5,3.5-7 K,50-75%,Mon-Fri,Yes,Yes,Contract,No,Business Center,Near,High Cost,No,Working,5,No,No,No,No,Yes,More than 12 days,No,No,No,No,2,1,3,4,No
2564,2565,27-33,Male,Married,0 to 2,8,7-10 K,50-75%,Mon-Fri,No,No,Permanent,Yes,Town,Average,Average,Yes,Working,3,Yes,No,Yes,No,Yes,More than 12 days,Yes,No,No,Yes,3,1,4,3,Yes
2565,2566,19-26,Male,Single,0 to 2,5,3.5-7 K,25-50%,Flexible Hours,Yes,Yes,Permanent,No,Town,Near,Low Cost,Yes,Unemployed/resigned,3,Yes,No,No,No,No,More than 12 days,No,No,No,No,3,2,2,4,Yes
2566,2567,27-33,Female,Married,0 to 2,5,3.5-7 K,25-50%,Flexible Hours,Yes,No,Permanent,Yes,Town,Near,Average,No,Unemployed/resigned,1,No,No,Yes,No,No,Less than 12 days,No,No,No,Yes,3,1,3,3,No
2567,2568,27-33,Female,Married,0 to 2,8,7-10 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Far,High Cost,No,Working,3,Yes,No,No,No,No,More than 12 days,No,No,No,No,3,4,4,2,Yes
2568,2569,19-26,Female,Married,0 to 2,5,3.5-7 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Near,Average,No,Working,3,No,No,No,No,No,More than 12 days,No,No,No,No,2,2,3,3,No
2569,2570,27-33,Female,Married,0 to 2,5,3.5-7 K,<25%,24/7 Operation,No,Yes,Permanent,Yes,Town,Near,Low Cost,No,Unemployed/resigned,3,No,Yes,No,Yes,No,More than 12 days,No,No,No,No,3,2,3,4,No
2570,2571,19-26,Male,Single,3 to 5,2,3.5-7 K,25-50%,Flexible Hours,Yes,No,Permanent,Yes,Outskirt  Town,Average,Low Cost,No,Working,3,Yes,No,Yes,Yes,No,More than 12 days,No,No,No,Yes,3,3,2,3,Yes
2571,2572,19-26,Male,Single,3 to 5,5,1-3.5 K,75-100%,Mon-Fri,Yes,Yes,Contract,Yes,Town,Near,Average,Yes,Working,5,Yes,No,No,No,Yes,More than 12 days,No,No,No,Yes,3,4,3,2,Yes
2572,2573,19-26,Female,Single,0 to 2,5,3.5-7 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Business Center,Average,Average,Yes,Working,3,No,No,No,Yes,Yes,More than 12 days,No,No,Yes,No,3,4,2,2,No
2573,2574,19-26,Male,Married,3 to 5,5,7-10 K,50-75%,24/7 Operation,Yes,Yes,Permanent,Yes,Outskirt  Town,Near,Average,No,Working,4,Yes,No,No,No,No,More than 12 days,No,No,No,Yes,4,4,3,4,Yes
